Word,Valence,ValenceCategory,Arousal,ArousalCategory,CategoryIndex
punk,-0.1875,L,-0.21500000000000008,M,1
punt,-0.09499999999999997,L,-0.25,M,1
puny,-0.25,L,-0.4325,L,0
pup,0.6325000000000001,H,-0.125,H,8
pupil,0.13250000000000006,M,-0.31000000000000005,M,4
puppet,0.1399999999999999,M,-0.14250000000000007,H,5
puppeteer,0.19999999999999996,M,-0.19500000000000006,M,4
puppy,0.7124999999999999,H,0.20999999999999996,H,8
purchase,0.36749999999999994,H,0.02499999999999991,H,8
pure,0.44999999999999996,H,-0.23750000000000004,M,7
purgatory,-0.4575,L,-0.14749999999999996,H,2
purge,-0.34750000000000003,L,0.11250000000000004,H,2
purification,0.48750000000000004,H,-0.2124999999999999,M,7
purify,0.48750000000000004,H,-0.030000000000000027,H,8
purity,0.39250000000000007,H,-0.5,L,6
purple,0.1499999999999999,M,-0.23750000000000004,M,4
purpose,0.4175,H,0.012499999999999956,H,8
purr,0.35749999999999993,H,-0.29000000000000004,M,7
purse,0.23750000000000004,M,-0.4475,L,3
pursue,0.09749999999999992,L,-0.13749999999999996,H,2
pursuit,-0.05249999999999999,L,0.16749999999999998,H,2
pus,-0.62,L,0.0,H,2
push,0.09749999999999992,L,-0.1499999999999999,H,2
pusher,-0.37,L,-0.09250000000000003,H,2
pushover,-0.2250000000000001,L,-0.275,M,1
pushy,-0.475,L,-0.10000000000000009,H,2
puss,-0.32499999999999996,L,-0.3225,M,1
pussy,-0.1299999999999999,L,0.32499999999999996,H,2
pussycat,0.06499999999999995,L,-0.25,M,1
put,0.022499999999999964,L,-0.28500000000000003,M,1
putrid,-0.55,L,-0.16999999999999993,M,1
putt,0.07250000000000001,L,-0.5575,L,0
putter,0.10499999999999998,L,-0.4575,L,0
putty,0.03750000000000009,L,-0.525,L,0
puzzle,0.38250000000000006,H,-0.14500000000000002,H,8
puzzled,-0.10000000000000009,L,-0.14250000000000007,H,2
pylon,-0.14250000000000007,L,-0.39749999999999996,L,0
pyramid,0.16999999999999993,M,-0.38,L,3
python,-0.34750000000000003,L,0.22750000000000004,H,2
quad,-0.09499999999999997,L,-0.19999999999999996,M,1
quadrant,-0.08000000000000007,L,-0.3075,M,1
quadruple,-0.05249999999999999,L,-0.18999999999999995,M,1
quail,0.10749999999999993,L,-0.5825,L,0
quaint,0.2250000000000001,M,-0.37,L,3
quake,-0.42500000000000004,L,0.4750000000000001,H,2
qualifications,0.09250000000000003,L,-0.06000000000000005,H,2
qualify,0.4424999999999999,H,0.26249999999999996,H,8
quality,0.4650000000000001,H,-0.3375,L,6
quandary,-0.08000000000000007,L,-0.35250000000000004,L,0
quantity,0.08250000000000002,L,-0.29000000000000004,M,1
quantum,0.03750000000000009,L,-0.08250000000000002,H,2
quarantine,-0.54,L,0.09749999999999992,H,2
quarrel,-0.54,L,0.09749999999999992,H,2
quarry,-0.06499999999999995,L,-0.35750000000000004,L,0
quart,-0.02750000000000008,L,-0.3175,M,1
quarter,0.15250000000000008,M,-0.2875,M,4
quarterback,0.1200000000000001,M,-0.355,L,3
quarterly,-0.012499999999999956,L,-0.44999999999999996,L,0
quartermaster,-0.10250000000000004,L,-0.25,M,1
quartet,0.25,M,-0.47750000000000004,L,3
quartz,0.1825000000000001,M,-0.1924999999999999,M,4
quasi,-0.11749999999999994,L,0.0,H,2
queasy,-0.565,L,-0.04499999999999993,H,2
queen,0.3799999999999999,H,0.012499999999999956,H,8
queer,-0.06499999999999995,L,-0.26249999999999996,M,1
quench,0.20500000000000007,M,-0.07499999999999996,H,5
query,0.06000000000000005,L,-0.31000000000000005,M,1
quest,0.31499999999999995,M,0.19999999999999996,H,5
question,0.3400000000000001,H,-0.3325,M,7
questionable,-0.1299999999999999,L,-0.36250000000000004,L,0
questionnaire,-0.02499999999999991,L,-0.39249999999999996,L,0
queue,0.06499999999999995,L,-0.475,L,0
quibble,-0.23750000000000004,L,-0.32499999999999996,M,1
quiche,0.11749999999999994,M,-0.4625,L,3
quick,0.27,M,0.040000000000000036,H,5
quickie,0.4099999999999999,H,0.3225,H,8
quicksand,-0.345,L,-0.14500000000000002,H,2
quiet,0.36749999999999994,H,-0.7625,L,6
quilt,0.22750000000000004,M,-0.47250000000000003,L,3
quince,0.040000000000000036,L,-0.35,L,0
quintet,0.1499999999999999,M,-0.4175,L,3
quirk,0.1499999999999999,M,-0.35250000000000004,L,3
quirky,0.35749999999999993,H,-0.1625000000000001,M,7
quit,-0.31999999999999995,L,-0.23750000000000004,M,1
quitter,-0.5125,L,0.10749999999999993,H,2
quiver,-0.1200000000000001,L,-0.13749999999999996,H,2
quivering,-0.2024999999999999,L,-0.08000000000000007,H,2
quiz,-0.11749999999999994,L,-0.012499999999999956,H,2
quota,-0.2250000000000001,L,-0.22750000000000004,M,1
quote,0.2124999999999999,M,-0.5125,L,3
R & B,0.11749999999999994,M,-0.1825000000000001,M,4
rabbi,-0.05249999999999999,L,-0.25,M,1
rabbit,0.5525,H,-0.255,M,7
rabble,-0.05750000000000011,L,-0.46499999999999997,L,0
rabid,-0.5125,L,0.405,H,2
rabies,-0.7075,L,0.24750000000000005,H,2
raccoon,0.2124999999999999,M,0.040000000000000036,H,5
race,0.1100000000000001,L,0.050000000000000044,H,2
racehorse,0.19500000000000006,M,-0.012499999999999956,H,5
racer,0.06499999999999995,L,0.21500000000000008,H,2
racetrack,0.18999999999999995,M,0.06000000000000005,H,5
racial,-0.3375,L,-0.23750000000000004,M,1
racism,-0.88,L,0.21999999999999997,H,2
racist,-0.7375,L,-0.040000000000000036,H,2
rack,0.13749999999999996,M,-0.1200000000000001,H,5
racket,-0.26249999999999996,L,-0.16749999999999998,M,1
racketeering,-0.4375,L,-0.3375,L,0
racquetball,0.012499999999999956,L,0.012499999999999956,H,2
racy,-0.09250000000000003,L,0.09749999999999992,H,2
radar,0.08000000000000007,L,-0.11250000000000004,H,2
radial,-0.07250000000000001,L,-0.34750000000000003,L,0
radiant,0.5725,H,0.007500000000000062,H,8
radiate,0.4750000000000001,H,-0.0475000000000001,H,8
radiation,-0.42000000000000004,L,-0.1100000000000001,H,2
radiator,-0.11250000000000004,L,-0.3325,M,1
radical,-0.15999999999999992,L,0.0674999999999999,H,2
radio,0.25,M,-0.29000000000000004,M,4
radioactive,-0.38249999999999995,L,0.15999999999999992,H,2
radioactivity,-0.47,L,0.27249999999999996,H,2
radiologist,0.11250000000000004,M,-0.11250000000000004,H,5
radiology,-0.02750000000000008,L,-0.1825000000000001,M,1
radish,-0.07499999999999996,L,-0.3225,M,1
radium,-0.15749999999999997,L,0.07250000000000001,H,2
radius,0.07499999999999996,L,-0.11250000000000004,H,2
raffle,0.09250000000000003,L,0.012499999999999956,H,2
raft,0.17500000000000004,M,-0.11250000000000004,H,5
rag,-0.1975,L,-0.5875,L,0
rage,-0.625,L,0.405,H,2
ragged,-0.19999999999999996,L,0.050000000000000044,H,2
raggedy,-0.4325,L,-0.08749999999999991,H,2
raging,-0.4375,L,0.09499999999999997,H,2
ragtime,0.11250000000000004,M,-0.3175,M,4
raid,-0.4125,L,0.15500000000000003,H,2
raider,-0.14250000000000007,L,-0.1499999999999999,H,2
rail,0.02499999999999991,L,-0.595,L,0
railing,-0.08250000000000002,L,-0.4575,L,0
railroad,0.16999999999999993,M,-0.26249999999999996,M,4
railway,0.10499999999999998,L,-0.4375,L,0
rain,0.395,H,-0.4275,L,6
rainbow,0.575,H,-0.265,M,7
rainbow trout,0.355,H,0.010000000000000009,H,8
raincoat,0.15749999999999997,M,-0.38,L,3
rainforest,0.5275000000000001,H,-0.4,L,6
rainmaker,0.2749999999999999,M,-0.14250000000000007,H,5
rainstorm,0.1875,M,-0.010000000000000009,H,5
rainy,0.13749999999999996,M,-0.16749999999999998,M,4
raise,0.5549999999999999,H,0.02499999999999991,H,8
raisin,0.26249999999999996,M,-0.3375,L,3
rake,-0.0625,L,-0.19500000000000006,M,1
rally,-0.07250000000000001,L,0.08749999999999991,H,2
ram,-0.15749999999999997,L,-0.125,H,2
ramble,-0.16999999999999993,L,0.0,H,2
rambling,-0.355,L,-0.24,M,1
ramp,-0.012499999999999956,L,-0.22750000000000004,M,1
rampage,-0.1975,L,0.6425000000000001,H,2
rampant,-0.1499999999999999,L,-0.125,H,2
rampart,0.0,L,-0.26249999999999996,M,1
ramrod,-0.10749999999999993,L,-0.34750000000000003,L,0
ranch,0.22750000000000004,M,0.07499999999999996,H,5
rancher,0.23750000000000004,M,-0.16999999999999993,M,4
rancid,-0.655,L,0.040000000000000036,H,2
random,0.09250000000000003,L,-0.2124999999999999,M,1
range,0.02750000000000008,L,-0.275,M,1
ranger,0.1975,M,-0.375,L,3
rank,0.06499999999999995,L,-0.3325,M,1
ranking,0.10499999999999998,L,-0.28500000000000003,M,1
ransom,-0.67,L,-0.13749999999999996,H,2
rant,-0.39249999999999996,L,0.05750000000000011,H,2
rap,0.1499999999999999,M,-0.17500000000000004,M,4
rape,-0.865,L,0.56,H,2
rapid,-0.10749999999999993,L,0.36250000000000004,H,2
rapist,-0.925,L,0.3325,H,2
rapper,-0.02499999999999991,L,-0.34750000000000003,L,0
rapport,0.31499999999999995,M,-0.3175,M,4
raptor,0.012499999999999956,L,0.17500000000000004,H,2
rapture,0.07499999999999996,L,-0.03499999999999992,H,2
rare,0.26249999999999996,M,0.02499999999999991,H,5
rarity,0.3700000000000001,H,-0.23750000000000004,M,7
rascal,-0.10000000000000009,L,-0.125,H,2
rash,-0.4625,L,-0.29500000000000004,M,1
raspberry,0.575,H,-0.3225,M,7
rat,-0.4475,L,0.2250000000000001,H,2
ratchet,-0.050000000000000044,L,-0.22249999999999992,M,1
rate,0.16999999999999993,M,-0.20750000000000002,M,4
rating,-0.09000000000000008,L,-0.05750000000000011,H,2
ratio,-0.08000000000000007,L,-0.47250000000000003,L,0
ration,-0.0674999999999999,L,-0.275,M,1
rational,0.2124999999999999,M,-0.18500000000000005,M,4
rationalize,0.11749999999999994,M,-0.35250000000000004,L,3
rationing,-0.22249999999999992,L,-0.345,L,0
rattle,-0.13250000000000006,L,-0.1299999999999999,H,2
rattler,-0.4,L,0.32499999999999996,H,2
rattlesnake,-0.4075,L,0.08250000000000002,H,2
ratty,-0.5,L,-0.29500000000000004,M,1
ravage,-0.26249999999999996,L,0.16749999999999998,H,2
rave,0.16999999999999993,M,-0.05750000000000011,H,5
raven,0.02750000000000008,L,-0.16749999999999998,M,1
ravenous,-0.012499999999999956,L,-0.02499999999999991,H,2
ravine,0.05249999999999999,L,-0.08749999999999991,H,2
ravioli,0.23750000000000004,M,-0.40249999999999997,L,3
ravishing,0.6025,H,0.2849999999999999,H,8
raw,-0.15749999999999997,L,0.03499999999999992,H,2
rawhide,-0.050000000000000044,L,-0.15999999999999992,M,1
razor,-0.02499999999999991,L,-0.1924999999999999,M,1
reach,0.19500000000000006,M,-0.4125,L,3
react,0.03750000000000009,L,0.1200000000000001,H,2
reaction,-0.08000000000000007,L,-0.26249999999999996,M,1
reactive,0.050000000000000044,L,-0.09000000000000008,H,2
reactor,-0.13250000000000006,L,-0.14500000000000002,H,2
read,0.4325000000000001,H,-0.32499999999999996,M,7
reader,0.3799999999999999,H,-0.13749999999999996,H,8
readiness,0.31000000000000005,M,-0.27,M,4
readout,-0.012499999999999956,L,-0.43999999999999995,L,0
ready,0.4099999999999999,H,-0.275,M,7
real,0.5225,H,-0.23750000000000004,M,7
realism,0.31000000000000005,M,-0.17999999999999994,M,4
realist,0.13250000000000006,M,-0.1875,M,4
realistic,0.22249999999999992,M,-0.22750000000000004,M,4
reality,0.1825000000000001,M,-0.2250000000000001,M,4
realization,0.355,H,-0.3325,M,7
realize,0.3600000000000001,H,-0.43999999999999995,L,6
realm,0.09749999999999992,L,-0.25,M,1
realtor,-0.14500000000000002,L,-0.21500000000000008,M,1
realty,-0.012499999999999956,L,-0.5,L,0
reap,0.05750000000000011,L,-0.08000000000000007,H,2
reaper,-0.39749999999999996,L,0.012499999999999956,H,2
rear,-0.08000000000000007,L,-0.28500000000000003,M,1
rearrange,0.1299999999999999,M,-0.4525,L,3
